sim_timestamp,sim_damage_timestamp,sim_name,sim_potency,sim_expected,sim_weight,sim_target,sim_conditions,sim_variance,sim_buffs
617690,618448,Auto,90.0,12285.0,,Default Target,[],10828462.0,"['Devilment', 'Standard Finish', 'Technical Finish']"
617900,618740,Tillana,600.0,2291.0,0.0242,Default Target,[],643355482.0,"['Devilment', 'Standard Finish', 'Technical Finish']"
617900,618790,Starfall Dance,600.0,38034.0,0.2297,Default Target,[],22844520.0,"['Devilment', 'Standard Finish', 'Technical Finish']"
617900,619110,Fountainfall,340.0,3364.0,0.0627,Default Target,[],206552773.0,"['Devilment', 'Standard Finish', 'Technical Finish']"
618525,619145,Fan Dance,180.0,860.0,0.0303,Default Target,[],57868272.0,"['Devilment', 'Standard Finish', 'Technical Finish']"
618525,619145,Fan Dance III,220.0,1333.0,0.0384,Default Target,[],86475614.0,"['Devilment', 'Standard Finish', 'Technical Finish']"
619150,619770,Fan Dance,180.0,39.0,0.0014,Default Target,[],57868272.0,"['Devilment', 'Standard Finish', 'Technical Finish']"
619150,619770,Fan Dance III,220.0,517.0,0.0149,Default Target,[],86475614.0,"['Devilment', 'Standard Finish', 'Technical Finish']"
617900,620260,Dance of the Dawn,1000.0,1704.0,0.0108,Default Target,[],1787147002.0,"['Devilment', 'Standard Finish', 'Technical Finish']"
620400,620840,Saber Dance,540.0,37158.0,0.436,Default Target,[],521120059.0,"['Devilment', 'Standard Finish', 'Technical Finish']"
